f_bus,t_bus,r,x,b,rateA,rateB,rateC,ratio,angle,status,min_a,max_a
343,249,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
343,915,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
915,916,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
916,411,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
461,72,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
208,461,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1072,208,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
150,1072,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1117,150,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
366,280,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
192,366,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
192,347,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
253,347,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1086,503,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
615,1086,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1114,615,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
66,1114,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
405,66,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
594,405,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1022,594,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
641,1022,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
971,641,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
971,715,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
715,420,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
420,955,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
295,156,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
747,295,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1029,747,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
588,1029,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
672,122,0.0,0.0,0.0,inf,inf,inf,0.0,0.0,1,0.0,0.0
672,1129,4.842458750322831e-07,4.842458750322831e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
410,1129,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
764,410,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
377,764,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
418,871,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
861,318,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
613,861,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
842,613,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
629,842,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
650,629,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
707,650,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
334,707,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
117,334,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
117,111,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
111,90,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
90,1041,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
965,567,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
401,965,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
548,401,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
862,548,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
406,862,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
579,406,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1122,579,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
989,1122,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
989,316,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
316,502,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
502,1092,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
592,986,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
444,711,7.263688125484245e-07,7.263688125484245e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
937,444,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
790,937,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1053,790,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
666,1053,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1128,666,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1065,1128,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1069,261,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
603,1069,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
603,632,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1090,632,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1090,93,2.713025660530095e-06,2.713025660530095e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
588,70,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
754,588,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
645,754,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
105,108,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1066,105,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
462,1066,1.452737625096849e-06,1.452737625096849e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
335,462,7.263688125484245e-07,7.263688125484245e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
86,335,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
947,739,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
739,906,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
371,276,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
435,371,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
139,435,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1011,139,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
694,1011,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
669,694,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
352,669,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
730,352,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
730,1067,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1067,98,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
98,990,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
377,232,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
100,377,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
128,100,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
859,136,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
985,859,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
772,985,1.452737625096849e-06,1.452737625096849e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
460,772,7.263688125484245e-07,7.263688125484245e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
891,460,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1005,404,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
223,1005,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
504,223,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
201,504,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
716,201,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
317,716,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
509,317,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
530,300,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
149,530,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
149,584,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
584,102,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
102,359,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
709,1110,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
116,709,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
886,116,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
609,886,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1040,609,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
804,1040,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
670,804,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
491,642,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
700,491,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
700,749,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
749,953,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
953,1033,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1033,325,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
325,912,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
895,183,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
505,895,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
821,505,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
418,821,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
982,418,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1075,982,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
775,151,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
216,775,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
750,216,1.452737625096849e-06,1.452737625096849e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
412,750,7.263688125484245e-07,7.263688125484245e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
126,412,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
143,983,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
583,143,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
671,583,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
514,671,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
889,80,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
760,889,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
760,62,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
247,62,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
247,1085,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
643,901,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
273,643,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
822,273,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
262,822,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
277,262,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
381,277,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
571,381,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
587,880,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
468,587,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
468,904,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
407,904,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
407,885,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
973,676,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
792,973,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
734,792,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
236,734,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
297,236,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
823,297,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
848,823,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1083,848,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
364,1083,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
364,722,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
722,596,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
596,1012,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
655,618,5.649535208709969e-07,5.649535208709969e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1073,655,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
927,1073,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
623,927,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
326,623,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
980,326,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
636,980,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1023,365,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
61,1023,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
61,787,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
787,673,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
673,1093,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
869,1133,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
888,869,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
362,888,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
608,362,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
341,608,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
477,341,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1077,477,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
770,1077,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
770,679,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
679,1080,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1080,510,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
86,238,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
906,1035,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
891,388,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
126,729,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1125,399,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
867,1125,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
436,867,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
574,436,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
459,574,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
307,459,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1081,307,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
106,552,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
853,106,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
853,1046,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1046,196,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
196,626,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
766,803,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
1106,766,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
429,1106,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
935,429,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
737,935,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
914,737,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
602,914,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
591,602,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
591,441,1.2913223334194217e-06,1.2913223334194217e-06,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
441,806,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
806,199,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
967,367,6.456611667097109e-07,6.456611667097109e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
740,967,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
595,740,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
282,595,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
920,282,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
471,920,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
515,471,3.2283058335485544e-07,3.2283058335485544e-07,0.0,21.978,21.978,21.978,0.0,0.0,1,0.0,0.0
